--- LK algorithm results for the problem rat783.tsp ---

Node_ID    X-coo        Y-coo
253         140.000000   188.000000
254         266.000000   188.000000
255         30.000000   190.000000
256         76.000000   191.000000
257         163.000000   191.000000
258         94.000000   192.000000
259         103.000000   193.000000
260         188.000000   193.000000
261         228.000000   193.000000
262         152.000000   194.000000
263         193.000000   197.000000
264         246.000000   197.000000
265         252.000000   197.000000
266         1.000000   198.000000
267         73.000000   198.000000
268         86.000000   198.000000
269         125.000000   198.000000
270         7.000000   199.000000
271         206.000000   199.000000
272         207.000000   199.000000
273         44.000000   201.000000
274         55.000000   201.000000
275         158.000000   201.000000
276         30.000000   203.000000
277         25.000000   204.000000
278         44.000000   204.000000
279         231.000000   204.000000
280         260.000000   204.000000
281         120.000000   207.000000
282         175.000000   207.000000
283         185.000000   207.000000
284         228.000000   207.000000
285         265.000000   209.000000
286         68.000000   210.000000
287         166.000000   212.000000
288         191.000000   212.000000
289         15.000000   215.000000
290         109.000000   215.000000
291         82.000000   216.000000
292         130.000000   217.000000
293         97.000000   218.000000
294         37.000000   219.000000
295         147.000000   219.000000
296         238.000000   219.000000
297         243.000000   219.000000
298         219.000000   220.000000
299         68.000000   221.000000
300         113.000000   221.000000
301         171.000000   222.000000
302         23.000000   223.000000
303         130.000000   223.000000
304         243.000000   224.000000
305         6.000000   225.000000
306         86.000000   225.000000
307         106.000000   225.000000
308         193.000000   226.000000
309         224.000000   226.000000
310         186.000000   227.000000
311         145.000000   228.000000
312         160.000000   228.000000
313         14.000000   229.000000
314         258.000000   231.000000
315         270.000000   231.000000
316         97.000000   232.000000
317         47.000000   233.000000
318         155.000000   233.000000
319         58.000000   235.000000
320         210.000000   235.000000
321         119.000000   237.000000
322         130.000000   238.000000
323         67.000000   239.000000
324         220.000000   239.000000
325         80.000000   240.000000
326         152.000000   240.000000
327         56.000000   242.000000
328         30.000000   243.000000
329         254.000000   243.000000
330         140.000000   244.000000
331         230.000000   244.000000
332         92.000000   246.000000
333         117.000000   246.000000
334         220.000000   246.000000
335         50.000000   248.000000
336         145.000000   249.000000
337         194.000000   250.000000
338         184.000000   251.000000
339         71.000000   252.000000
340         175.000000   252.000000
341         250.000000   252.000000
342         226.000000   253.000000
343         15.000000   255.000000
344         36.000000   255.000000
345         120.000000   256.000000
346         83.000000   257.000000
347         104.000000   257.000000
348         170.000000   257.000000
349         208.000000   258.000000
350         99.000000   259.000000
351         162.000000   259.000000
352         9.000000   260.000000
353         82.000000   260.000000
354         152.000000   260.000000
355         253.000000   260.000000
356         21.000000   261.000000
357         267.000000   261.000000
358         44.000000   262.000000
359         16.000000   263.000000
360         141.000000   264.000000
361         210.000000   264.000000
362         220.000000   264.000000
363         9.000000   268.000000
364         175.000000   268.000000
365         79.000000   270.000000
366         50.000000   271.000000
367         267.000000   271.000000
368         196.000000   272.000000
369         239.000000   272.000000
370         113.000000   273.000000
371         68.000000   274.000000
372         127.000000   274.000000
373         187.000000   275.000000
374         243.000000   276.000000
375         140.000000   277.000000
376         89.000000   278.000000
377         108.000000   278.000000
378         219.000000   279.000000
379         229.000000   279.000000
380         150.000000   280.000000
381         160.000000   280.000000
382         32.000000   281.000000
383         178.000000   282.000000
384         11.000000   283.000000
385         200.000000   283.000000
386         156.000000   284.000000
387         30.000000   285.000000
388         201.000000   285.000000
389         58.000000   289.000000
390         23.000000   290.000000
391         130.000000   290.000000
392         67.000000   291.000000
393         100.000000   291.000000
394         257.000000   291.000000
395         3.000000   292.000000
396         237.000000   292.000000
397         46.000000   293.000000
398         221.000000   294.000000
399         246.000000   296.000000
400         181.000000   297.000000
401         28.000000   299.000000
402         178.000000   299.000000
403         200.000000   299.000000
404         266.000000   299.000000
405         73.000000   300.000000
406         266.000000   300.000000
407         39.000000   301.000000
408         108.000000   301.000000
409         109.000000   301.000000
410         115.000000   301.000000
411         137.000000   301.000000
412         215.000000   301.000000
413         259.000000   302.000000
414         188.000000   304.000000
415         190.000000   304.000000
416         167.000000   307.000000
417         133.000000   308.000000
418         143.000000   309.000000
419         126.000000   310.000000
420         94.000000   312.000000
421         238.000000   312.000000
422         60.000000   315.000000
423         14.000000   316.000000
424         85.000000   316.000000
425         41.000000   317.000000
426         73.000000   317.000000
427         221.000000   318.000000
428         245.000000   318.000000
429         6.000000   319.000000
430         78.000000   319.000000
431         118.000000   319.000000
432         183.000000   319.000000
433         67.000000   320.000000
434         152.000000   321.000000
435         126.000000   323.000000
436         6.000000   324.000000
437         156.000000   324.000000
438         55.000000   325.000000
439         113.000000   325.000000
440         208.000000   325.000000
441         137.000000   326.000000
442         248.000000   326.000000
443         46.000000   328.000000
444         266.000000   329.000000
445         17.000000   330.000000
446         177.000000   330.000000
447         218.000000   330.000000
448         149.000000   331.000000
449         83.000000   333.000000
450         193.000000   333.000000
451         231.000000   333.000000
452         24.000000   334.000000
453         31.000000   335.000000
454         223.000000   336.000000
455         66.000000   337.000000
456         90.000000   337.000000
457         102.000000   337.000000
458         26.000000   339.000000
459         166.000000   339.000000
460         77.000000   340.000000
461         258.000000   340.000000
462         268.000000   344.000000
463         63.000000   345.000000
464         140.000000   346.000000
465         198.000000   346.000000
466         30.000000   348.000000
467         113.000000   348.000000
468         220.000000   348.000000
469         130.000000   349.000000
470         133.000000   349.000000
471         238.000000   349.000000
472         5.000000   350.000000
473         80.000000   350.000000
474         179.000000   350.000000
475         200.000000   350.000000
476         150.000000   352.000000
477         97.000000   354.000000
478         223.000000   354.000000
479         253.000000   354.000000
480         181.000000   356.000000
481         246.000000   356.000000
482         16.000000   358.000000
483         103.000000   359.000000
484         30.000000   360.000000
485         40.000000   360.000000
486         58.000000   360.000000
487         169.000000   360.000000
488         200.000000   361.000000
489         180.000000   362.000000
490         266.000000   362.000000
491         100.000000   365.000000
492         64.000000   366.000000
493         187.000000   366.000000
494         146.000000   367.000000
495         80.000000   368.000000
496         159.000000   368.000000
497         161.000000   368.000000
498         220.000000   368.000000
499         1.000000   369.000000
500         103.000000   369.000000
501         115.000000   373.000000
502         210.000000   373.000000
503         248.000000   374.000000
504         259.000000   374.000000
505         131.000000   375.000000
506         35.000000   376.000000
507         122.000000   376.000000
508         56.000000   378.000000
509         210.000000   378.000000
510         238.000000   378.000000
511         15.000000   379.000000
512         50.000000   379.000000
513         85.000000   379.000000
514         182.000000   379.000000
515         94.000000   381.000000
516         266.000000   383.000000
517         44.000000   384.000000
518         74.000000   384.000000
519         80.000000   384.000000
520         191.000000   384.000000
521         130.000000   385.000000
522         169.000000   385.000000
523         258.000000   385.000000
524         177.000000   389.000000
525         210.000000   391.000000
526         13.000000   392.000000
527         160.000000   392.000000
528         209.000000   392.000000
529         102.000000   393.000000
530         30.000000   394.000000
531         67.000000   395.000000
532         227.000000   397.000000
533         4.000000   398.000000
534         35.000000   398.000000
535         118.000000   398.000000
536         123.000000   398.000000
537         205.000000   399.000000
538         250.000000   399.000000
539         60.000000   400.000000
540         68.000000   400.000000
541         131.000000   400.000000
542         141.000000   400.000000
543         166.000000   400.000000
544         212.000000   400.000000
545         230.000000   400.000000
546         245.000000   400.000000
547         71.000000   401.000000
548         12.000000   404.000000
549         240.000000   404.000000
550         251.000000   404.000000
551         27.000000   405.000000
552         92.000000   406.000000
553         183.000000   406.000000
554         38.000000   410.000000
555         266.000000   410.000000
556         127.000000   411.000000
557         83.000000   412.000000
558         152.000000   413.000000
559         192.000000   413.000000
560         7.000000   415.000000
561         55.000000   416.000000
562         42.000000   418.000000
563         107.000000   418.000000
564         114.000000   419.000000
565         150.000000   419.000000
566         105.000000   420.000000
567         230.000000   420.000000
568         13.000000   421.000000
569         56.000000   421.000000
570         146.000000   421.000000
571         174.000000   421.000000
572         185.000000   421.000000
573         194.000000   421.000000
574         241.000000   421.000000
575         164.000000   422.000000
576         9.000000   423.000000
577         141.000000   423.000000
578         96.000000   424.000000
579         43.000000   425.000000
580         25.000000   431.000000
581         201.000000   431.000000
582         230.000000   432.000000
583         257.000000   432.000000
584         132.000000   434.000000
585         263.000000   434.000000
586         33.000000   435.000000
587         119.000000   435.000000
588         86.000000   436.000000
589         178.000000   436.000000
590         64.000000   437.000000
591         129.000000   437.000000
592         231.000000   437.000000
593         216.000000   438.000000
594         32.000000   439.000000
595         239.000000   439.000000
596         11.000000   440.000000
597         46.000000   440.000000
598         52.000000   440.000000
599         73.000000   440.000000
600         140.000000   442.000000
601         145.000000   442.000000
602         259.000000   442.000000
603         119.000000   443.000000
604         207.000000   443.000000
605         162.000000   444.000000
606         215.000000   445.000000
607         106.000000   447.000000
608         245.000000   447.000000
609         123.000000   448.000000
610         180.000000   450.000000
611         30.000000   451.000000
612         61.000000   451.000000
613         77.000000   453.000000
614         151.000000   453.000000
615         200.000000   453.000000
616         222.000000   453.000000
617         99.000000   455.000000
618         182.000000   456.000000
619         83.000000   457.000000
620         265.000000   458.000000
621         112.000000   459.000000
622         127.000000   459.000000
623         264.000000   459.000000
624         8.000000   460.000000
625         255.000000   460.000000
626         25.000000   462.000000
627         58.000000   462.000000
628         105.000000   462.000000
629         200.000000   462.000000
630         141.000000   463.000000
631         165.000000   464.000000
632         197.000000   464.000000
633         153.000000   465.000000
634         66.000000   466.000000
635         242.000000   466.000000
636         135.000000   467.000000
637         218.000000   467.000000
638         12.000000   468.000000
639         174.000000   468.000000
640         9.000000   469.000000
641         79.000000   469.000000
642         188.000000   469.000000
643         239.000000   475.000000
644         80.000000   476.000000
645         48.000000   478.000000
646         140.000000   479.000000
647         221.000000   480.000000
648         32.000000   481.000000
649         99.000000   481.000000
650         186.000000   481.000000
651         133.000000   483.000000
652         30.000000   484.000000
653         154.000000   484.000000
654         164.000000   485.000000
655         57.000000   486.000000
656         249.000000   486.000000
657         96.000000   487.000000
658         250.000000   487.000000
659         27.000000   488.000000
660         70.000000   489.000000
661         108.000000   489.000000
662         174.000000   489.000000
663         237.000000   489.000000
664         198.000000   491.000000
665         10.000000   492.000000
666         123.000000   492.000000
667         207.000000   492.000000
668         210.000000   493.000000
669         120.000000   494.000000
670         224.000000   495.000000
671         40.000000   498.000000
672         10.000000   499.000000
673         187.000000   499.000000
674         208.000000   499.000000
675         76.000000   500.000000
676         214.000000   500.000000
677         262.000000   500.000000
678         29.000000   501.000000
679         48.000000   501.000000
680         63.000000   501.000000
681         90.000000   501.000000
682         262.000000   501.000000
683         10.000000   503.000000
684         112.000000   504.000000
685         56.000000   506.000000
686         135.000000   506.000000
687         246.000000   508.000000
688         30.000000   509.000000
689         155.000000   509.000000
690         67.000000   510.000000
691         86.000000   510.000000
692         90.000000   512.000000
693         171.000000   513.000000
694         226.000000   513.000000
695         127.000000   517.000000
696         233.000000   518.000000
697         2.000000   519.000000
698         82.000000   519.000000
699         121.000000   519.000000
700         154.000000   519.000000
701         160.000000   519.000000
702         208.000000   519.000000
703         231.000000   519.000000
704         1.000000   520.000000
705         40.000000   520.000000
706         58.000000   520.000000
707         103.000000   520.000000
708         200.000000   520.000000
709         28.000000   521.000000
710         143.000000   521.000000
711         252.000000   521.000000
712         260.000000   521.000000
713         95.000000   525.000000
714         253.000000   525.000000
715         230.000000   527.000000
716         198.000000   528.000000
717         243.000000   528.000000
718         42.000000   533.000000
719         109.000000   533.000000
720         117.000000   533.000000
721         130.000000   534.000000
722         76.000000   535.000000
723         188.000000   536.000000
724         216.000000   536.000000
725         14.000000   538.000000
726         142.000000   538.000000
727         167.000000   539.000000
728         233.000000   539.000000
729         263.000000   539.000000
730         180.000000   540.000000
731         180.000000   541.000000
732         64.000000   542.000000
733         96.000000   543.000000
734         15.000000   544.000000
735         39.000000   544.000000
736         52.000000   544.000000
737         107.000000   545.000000
738         9.000000   546.000000
739         72.000000   546.000000
740         143.000000   546.000000
741         193.000000   546.000000
742         208.000000   547.000000
743         68.000000   548.000000
744         247.000000   549.000000
745         47.000000   550.000000
746         183.000000   552.000000
747         22.000000   553.000000
748         138.000000   553.000000
749         157.000000   553.000000
750         167.000000   553.000000
751         228.000000   553.000000
752         213.000000   555.000000
753         252.000000   557.000000
754         118.000000   558.000000
755         121.000000   558.000000
756         207.000000   559.000000
757         84.000000   560.000000
758         70.000000   561.000000
759         83.000000   562.000000
760         50.000000   564.000000
761         30.000000   565.000000
762         157.000000   565.000000
763         171.000000   565.000000
764         215.000000   565.000000
765         50.000000   566.000000
766         141.000000   568.000000
767         260.000000   569.000000
768         94.000000   570.000000
769         8.000000   571.000000
770         169.000000   571.000000
771         251.000000   574.000000
772         38.000000   576.000000
773         130.000000   577.000000
774         132.000000   577.000000
775         240.000000   578.000000
776         76.000000   579.000000
777         114.000000   579.000000
778         12.000000   580.000000
779         105.000000   580.000000
780         184.000000   580.000000
781         199.000000   580.000000
782         229.000000   580.000000
783         231.000000   580.000000

Size of tour: 783
MST Length: 8153.251409
MST Execution Time: 0.008947 seconds

Number of unique elements: 783

---Final Tour---
553 45 635 416 41 88 239 390 263 612 137 429 471 117 536 382 447 217 197 514 116 499 144 362 577 235 121 407 662 13 92 125 261 432 441 224 443 408 758 119 645 357 592 129 581 72 543 369 120 348 111 143 393 257 366 659 175 112 164 282 203 643 264 168 512 559 527 229 89 234 169 521 563 466 595 146 502 644 341 729 108 11 166 652 474 133 415 291 226 216 693 448 391 633 218 138 702 167 61 186 496 359 126 183 571 679 629 259 344 260 277 500 658 506 482 192 589 540 580 139 361 744 457 395 569 230 310 38 242 582 423 171 421 440 468 470 655 770 98 82 529 297 214 747 675 289 508 312 322 181 379 463 142 60 148 760 211 616 343 333 377 56 753 754 84 641 177 650 200 232 562 276 518 76 418 424 746 32 311 127 397 358 374 241 691 284 490 44 266 19 74 560 694 707 446 67 554 300 352 99 773 686 22 15 110 689 172 221 525 94 253 718 90 96 535 206 145 404 318 295 755 50 442 605 420 27 704 736 450 631 599 594 433 458 265 766 124 472 52 3 510 287 467 247 523 400 271 402 598 355 97 530 306 692 434 332 780 767 338 647 80 269 30 236 547 156 39 716 268 294 375 372 29 26 572 35 497 160 314 672 12 313 101 419 721 632 107 251 656 680 660 399 325 495 339 606 392 761 244 444 715 709 425 671 345 637 677 654 491 250 772 478 532 552 106 556 462 46 219 410 328 207 503 573 42 367 182 449 690 18 225 209 132 70 398 428 722 710 724 301 777 86 735 307 620 403 727 237 700 365 505 329 262 453 477 576 9 114 701 274 522 91 640 627 272 150 757 608 548 783 212 601 591 611 384 623 653 308 258 280 534 188 513 58 346 195 661 47 734 309 774 587 406 14 337 764 698 459 750 256 426 128 697 460 21 315 685 279 516 123 231 636 285 180 531 584 493 378 533 439 319 8 717 638 283 24 65 451 483 153 504 699 36 682 105 778 413 492 51 781 730 73 617 558 455 342 574 326 136 104 756 174 31 387 740 10 737 349 87 646 290 489 20 23 78 149 347 487 184 210 742 484 464 597 720 5 515 204 222 488 62 158 712 417 205 303 609 651 317 327 676 130 401 748 625 663 37 776 389 173 745 520 63 196 542 185 304 53 191 634 481 270 388 245 454 603 585 170 549 568 162 479 321 115 227 135 83 360 93 666 539 40 248 537 763 118 298 350 602 738 545 202 731 719 541 54 176 59 765 622 95 669 409 81 6 155 498 769 751 596 28 600 561 228 725 394 436 557 570 708 511 485 544 665 431 723 77 100 57 607 385 456 613 642 762 405 610 4 320 255 469 356 621 412 618 396 445 363 733 368 473 154 743 657 768 538 122 673 438 299 674 213 198 68 113 628 639 134 43 550 254 373 159 604 273 103 208 703 25 323 551 165 79 683 586 437 49 696 649 220 190 579 17 7 33 476 189 732 739 726 16 588 376 383 353 461 593 302 193 278 678 381 667 555 161 507 364 614 292 102 223 316 34 386 157 728 296 509 141 519 695 546 246 670 267 334 688 664 354 249 681 714 48 465 233 351 140 619 427 430 85 1 178 452 705 524 759 706 475 331 187 494 288 324 411 741 668 215 336 151 305 340 335 711 275 55 243 782 771 583 147 69 240 422 194 779 566 615 252 565 435 109 163 66 648 201 501 370 578 575 64 624 526 281 380 330 2 564 626 517 590 713 775 749 71 687 480 152 238 528 75 486 179 199 630 752 684 286 567 131 371 293 414 553

Final Tour Length: 181626.238732

Tour vs MST Comparison:
  - MST Length: 8153.251409
  - Tour Length: 181626.238732
  - Difference: 2127.65%

---Execution Time---
0.070106 seconds
